block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc
24884274,14118398,2026-04-15T09:19:59+00:00,1776244799,16 hrs ago,57600,12,57,456,Titan Builder,48301979,80.5,60000000,0.046,0.03034,0.002235,6.86,50,40,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884275,14118399,2026-04-15T09:20:11+00:00,1776244811,16 hrs ago,57600,2,10,376,BuilderNet,26980503,45.01,59941408,0.049,0.00976,0.001344,12.1,50,39,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884276,14118400,2026-04-15T09:20:23+00:00,1776244823,16 hrs ago,57600,0,0,24,quasarbuilder,3363797,5.61,59999943,0.049,0.00413,0.000165,3.84,50,38,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884277,14118401,2026-04-15T09:20:35+00:00,1776244835,16 hrs ago,57600,14,67,542,Titan Builder,42766174,71.28,60000000,0.043,0.00909,0.00187,17.05,50,37,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884278,14118402,2026-04-15T09:20:47+00:00,1776244847,16 hrs ago,57600,0,0,191,quasarbuilder,13398895,22.33,60000000,0.046,0.00357,0.000617,14.72,50,36,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884279,14118403,2026-04-15T09:20:59+00:00,1776244859,16 hrs ago,57600,1,5,305,quasarbuilder,15495346,25.83,60000000,0.042,0.00801,0.000664,7.66,50,35,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884280,14118404,2026-04-15T09:21:11+00:00,1776244871,16 hrs ago,57600,0,0,246,quasarbuilder,24307689,40.51,60000000,0.04,0.0055,0.000979,15.09,50,34,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884281,14118405,2026-04-15T09:21:23+00:00,1776244883,16 hrs ago,57600,6,29,318,quasarbuilder,41567673,69.28,60000000,0.039,0.00915,0.001634,15.15,50,33,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884282,14118406,2026-04-15T09:21:35+00:00,1776244895,16 hrs ago,57600,1,5,52,quasarbuilder,2110196,3.52,60000000,0.041,0.00103,8.7e-05,7.75,50,32,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884283,14118407,2026-04-15T09:21:47+00:00,1776244907,16 hrs ago,57600,12,57,406,Titan Builder,25546804,42.58,60000000,0.036,0.01891,0.000931,4.69,50,31,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884284,14118408,2026-04-15T09:21:59+00:00,1776244919,16 hrs ago,57600,5,24,160,Titan Builder,37062183,61.77,60000000,0.035,0.02061,0.001325,6.04,50,30,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884285,14118409,2026-04-15T09:22:11+00:00,1776244931,16 hrs ago,57600,0,0,524,Titan Builder,59991351,99.99,60000000,0.036,0.02697,0.002208,7.57,50,29,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884286,14118410,2026-04-15T09:22:23+00:00,1776244943,16 hrs ago,57600,4,19,206,Titan Builder,23967390,39.95,60000000,0.041,0.0161,0.000992,5.8,50,28,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884287,14118411,2026-04-15T09:22:35+00:00,1776244955,16 hrs ago,57600,6,29,127,Titan Builder,29459218,49.15,59941408,0.04,0.02959,0.001189,3.86,50,27,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884288,14118412,2026-04-15T09:22:47+00:00,1776244967,16 hrs ago,57600,0,0,318,Titan Builder,22171990,36.95,59999943,0.04,0.01031,0.000893,7.96,50,26,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884289,14118413,2026-04-15T09:22:59+00:00,1776244979,16 hrs ago,57600,0,0,451,Titan Builder,38882818,64.8,60000000,0.038,0.01223,0.001515,11.02,50,25,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884290,14118414,2026-04-15T09:23:11+00:00,1776244991,16 hrs ago,57600,5,24,29,quasarbuilder,2633909,4.39,60000000,0.04,0.00206,0.000106,4.9,50,24,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884291,14118415,2026-04-15T09:23:23+00:00,1776245003,16 hrs ago,57600,1,5,196,quasarbuilder,59986362,99.98,60000000,0.035,0.00725,0.002147,22.83,50,23,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884292,14118416,2026-04-15T09:23:35+00:00,1776245015,16 hrs ago,57600,0,0,49,quasarbuilder,5112574,8.53,59941408,0.04,0.00289,0.000206,6.64,50,22,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884293,14118417,2026-04-15T09:23:47+00:00,1776245027,16 hrs ago,57600,6,29,482,Titan Builder,59989397,99.98,59999943,0.036,0.02731,0.002165,7.34,50,21,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884294,14118418,2026-04-15T09:23:59+00:00,1776245039,16 hrs ago,57600,4,19,475,quasarbuilder,28814154,48.02,60000000,0.04,0.00211,0.00117,35.61,50,20,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884295,14118419,2026-04-15T09:24:11+00:00,1776245051,16 hrs ago,57600,0,0,65,quasarbuilder,7675447,12.79,60000000,0.04,0.00564,0.00031,5.21,50,19,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884296,14118420,2026-04-15T09:24:23+00:00,1776245063,16 hrs ago,57600,5,24,363,Titan Builder,59857818,99.76,60000000,0.036,0.01731,0.002193,11.24,50,18,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884297,14118421,2026-04-15T09:24:35+00:00,1776245075,16 hrs ago,57600,0,0,281,quasarbuilder,34009720,56.74,59941408,0.041,0.00589,0.001401,19.21,50,17,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884298,14118422,2026-04-15T09:24:47+00:00,1776245087,16 hrs ago,57600,0,0,361,Titan Builder,38444111,64.07,59999943,0.041,0.01656,0.001611,8.86,50,16,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884299,14118423,2026-04-15T09:24:59+00:00,1776245099,16 hrs ago,57600,0,0,24,quasarbuilder,5282274,8.8,60000000,0.043,0.00207,0.000229,9.93,50,15,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884300,14118424,2026-04-15T09:25:11+00:00,1776245111,16 hrs ago,57600,19,90,193,Titan Builder,59992957,99.99,60000000,0.038,0.01221,0.002334,16.04,50,14,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884301,14118425,2026-04-15T09:25:23+00:00,1776245123,16 hrs ago,57600,1,5,499,quasarbuilder,42801407,71.34,60000000,0.043,0.00983,0.001873,16,50,13,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884302,14118426,2026-04-15T09:25:35+00:00,1776245135,16 hrs ago,57600,1,5,26,quasarbuilder,1269155,2.12,60000000,0.046,0.00176,5.9e-05,3.22,50,12,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884303,14118427,2026-04-15T09:25:47+00:00,1776245147,16 hrs ago,57600,5,24,183,Titan Builder,24631764,41.09,59941408,0.04,0.02795,0.001,3.45,50,11,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884304,14118428,2026-04-15T09:25:59+00:00,1776245159,16 hrs ago,57600,5,24,783,BuilderNet,59831921,99.91,59882873,0.039,0.01611,0.002374,12.84,50,10,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884305,14118429,2026-04-15T09:26:11+00:00,1776245171,16 hrs ago,57600,0,0,27,quasarbuilder,2770119,4.63,59824395,0.044,0.00545,0.000124,2.21,50,9,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884306,14118430,2026-04-15T09:26:23+00:00,1776245183,16 hrs ago,57600,0,0,3,quasarbuilder,223849,0.37,59882816,0.039,4e-05,9e-06,17.61,50,8,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884307,14118431,2026-04-15T09:26:35+00:00,1776245195,16 hrs ago,57600,6,29,485,Titan Builder,59925333,99.97,59941294,0.034,0.03064,0.002077,6.35,50,7,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884308,14118432,2026-04-15T09:26:47+00:00,1776245207,16 hrs ago,57600,3,14,216,Titan Builder,39829691,66.51,59882759,0.038,0.02351,0.001553,6.19,50,6,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884309,14118433,2026-04-15T09:26:59+00:00,1776245219,16 hrs ago,57600,1,5,119,quasarbuilder,26859165,44.81,59941237,0.04,0.00742,0.00109,12.81,50,5,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884310,14118434,2026-04-15T09:27:11+00:00,1776245231,16 hrs ago,57600,6,29,491,BuilderNet,59926396,99.88,59999772,0.04,0.01924,0.002401,11.09,50,4,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884311,14118435,2026-04-15T09:27:23+00:00,1776245243,16 hrs ago,57600,1,5,456,Titan Builder,51147319,85.25,60000000,0.045,0.02442,0.002305,8.62,50,3,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884312,14118436,2026-04-15T09:27:35+00:00,1776245255,16 hrs ago,57600,1,5,222,Titan Builder,33660903,56.1,60000000,0.049,0.00779,0.001651,17.47,50,2,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884313,14118437,2026-04-15T09:27:47+00:00,1776245267,16 hrs ago,57600,0,0,68,quasarbuilder,3093462,5.16,60000000,0.049,0,0.000154,99.7,50,1,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00
24884314,14118438,2026-04-15T09:27:59+00:00,1776245279,16 hrs ago,57600,5,24,942,Titan Builder,54311472,90.52,60000000,0.044,0.01839,0.002401,11.55,49,100,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884315,14118439,2026-04-15T09:28:11+00:00,1776245291,16 hrs ago,57600,0,0,35,quasarbuilder,4793532,7.99,60000000,0.048,0.00551,0.000233,4.06,49,99,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884316,14118440,2026-04-15T09:28:23+00:00,1776245303,16 hrs ago,57600,15,71,62,quasarbuilder,5438233,9.06,60000000,0.043,0.00647,0.000237,3.53,49,98,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884317,14118441,2026-04-15T09:28:35+00:00,1776245315,16 hrs ago,57600,7,33,408,quasarbuilder,27719317,46.2,60000000,0.039,0.00697,0.001084,13.45,49,97,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884318,14118442,2026-04-15T09:28:47+00:00,1776245327,16 hrs ago,57600,1,5,154,quasarbuilder,20819672,34.7,60000000,0.038,0.008,0.000807,9.15,49,96,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884319,14118443,2026-04-15T09:28:59+00:00,1776245339,16 hrs ago,57600,1,5,652,quasarbuilder,59992503,99.99,60000000,0.037,0.01124,0.002235,16.58,49,95,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884320,14118444,2026-04-15T09:29:11+00:00,1776245351,16 hrs ago,57600,9,43,458,Titan Builder,58385482,97.31,60000000,0.041,0.02523,0.002447,8.84,49,94,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884321,14118445,2026-04-15T09:29:23+00:00,1776245363,16 hrs ago,57600,0,0,99,Titan Builder,11643650,19.43,59941408,0.046,0.01211,0.000546,4.31,49,93,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884322,14118446,2026-04-15T09:29:35+00:00,1776245375,16 hrs ago,57600,1,5,41,quasarbuilder,5597049,9.33,59999943,0.043,0.00319,0.000242,7.05,49,92,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884323,14118447,2026-04-15T09:29:47+00:00,1776245387,16 hrs ago,57600,6,29,240,Titan Builder,49196839,81.99,60000000,0.038,0.01901,0.001913,9.14,49,91,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884324,14118448,2026-04-15T09:29:59+00:00,1776245399,16 hrs ago,57600,0,0,324,Titan Builder,37255312,62.09,60000000,0.041,0.01901,0.001565,7.6,49,90,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884325,14118449,2026-04-15T09:30:11+00:00,1776245411,16 hrs ago,57600,6,29,619,Titan Builder,45257901,75.43,60000000,0.043,0.01433,0.001958,12.02,49,89,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884326,14118450,2026-04-15T09:30:23+00:00,1776245423,16 hrs ago,57600,5,24,537,Titan Builder,35138787,58.56,60000000,0.046,0.01435,0.001617,10.12,49,88,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884327,14118451,2026-04-15T09:30:35+00:00,1776245435,16 hrs ago,57600,0,0,197,Titan Builder,20478390,34.13,60000000,0.047,0.01481,0.000963,6.1,49,87,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884328,14118452,2026-04-15T09:30:47+00:00,1776245447,16 hrs ago,57600,1,5,406,Titan Builder,28357765,47.26,60000000,0.045,0.00963,0.00128,11.73,49,86,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884329,14118453,2026-04-15T09:30:59+00:00,1776245459,16 hrs ago,57600,10,48,289,MEV Builder: 0x6adb...200,23268068,38.78,60000000,0.044,0.00729,0.001043,12.51,49,85,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884330,14118454,2026-04-15T09:31:11+00:00,1776245471,16 hrs ago,57600,0,0,71,quasarbuilder,1919655,3.2,60000000,0.043,0.00025,8.4e-05,24.95,49,84,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884331,14118455,2026-04-15T09:31:23+00:00,1776245483,16 hrs ago,57600,0,0,486,quasarbuilder,44275613,73.79,60000000,0.038,0.01049,0.001703,13.97,49,83,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884332,14118456,2026-04-15T09:31:35+00:00,1776245495,16 hrs ago,57600,14,67,350,quasarbuilder,27909081,46.52,60000000,0.04,0.01431,0.001138,7.36,49,82,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884333,14118457,2026-04-15T09:31:47+00:00,1776245507,16 hrs ago,57600,1,5,56,quasarbuilder,3809667,6.35,60000000,0.04,0.00096,0.000154,13.8,49,81,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884334,14118458,2026-04-15T09:31:59+00:00,1776245519,16 hrs ago,57600,0,0,45,quasarbuilder,4779291,7.97,60000000,0.035,0.00522,0.000172,3.19,49,80,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884335,14118459,2026-04-15T09:32:11+00:00,1776245531,16 hrs ago,57600,9,43,759,BuilderNet,59817928,99.7,60000000,0.032,0.0381,0.001927,4.81,49,79,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884336,14118460,2026-04-15T09:32:23+00:00,1776245543,16 hrs ago,57600,0,0,333,Titan Builder,34717175,57.86,60000000,0.036,0.01549,0.001257,7.51,49,78,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884337,14118461,2026-04-15T09:32:35+00:00,1776245555,16 hrs ago,57600,0,0,128,quasarbuilder,30375827,50.68,59941408,0.036,0.00195,0.001122,36.43,49,77,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884338,14118462,2026-04-15T09:32:47+00:00,1776245567,16 hrs ago,57600,1,5,594,Titan Builder,54016646,90.03,59999943,0.036,0.01774,0.001998,10.12,49,76,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884339,14118463,2026-04-15T09:32:59+00:00,1776245579,16 hrs ago,57600,5,24,297,Titan Builder,31576786,52.63,60000000,0.04,0.08953,0.001285,1.41,49,75,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884340,14118464,2026-04-15T09:33:11+00:00,1776245591,16 hrs ago,57600,0,0,349,Titan Builder,34968536,58.28,60000000,0.04,0.01332,0.001432,9.71,49,74,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884341,14118465,2026-04-15T09:33:23+00:00,1776245603,16 hrs ago,57600,2,10,269,Titan Builder,29980018,49.97,60000000,0.041,0.0147,0.001253,7.85,49,73,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884342,14118466,2026-04-15T09:33:35+00:00,1776245615,16 hrs ago,57600,2,10,60,quasarbuilder,3637966,6.07,59941408,0.041,0.00414,0.000152,3.54,49,72,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884343,14118467,2026-04-15T09:33:47+00:00,1776245627,16 hrs ago,57600,12,57,476,Titan Builder,39033048,65.18,59882873,0.037,0.01867,0.001453,7.22,49,71,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884344,14118468,2026-04-15T09:33:59+00:00,1776245639,16 hrs ago,57600,5,24,173,Titan Builder,12959460,21.66,59824395,0.038,0.0132,0.000501,3.65,49,70,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884345,14118469,2026-04-15T09:34:11+00:00,1776245651,16 hrs ago,57600,0,0,229,0xe43...4CA,13376444,22.34,59882816,0.035,0.00375,0.00048,11.34,49,69,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884346,14118470,2026-04-15T09:34:23+00:00,1776245663,16 hrs ago,57600,5,24,157,Titan Builder,59921006,99.97,59941294,0.033,0.03469,0.002002,5.46,49,68,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884347,14118471,2026-04-15T09:34:35+00:00,1776245675,16 hrs ago,57600,0,0,274,MEV Builder: 0xd87f...d96,28276123,47.13,59999829,0.037,0.01212,0.001063,8.06,49,67,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884348,14118472,2026-04-15T09:34:47+00:00,1776245687,16 hrs ago,57600,6,29,208,BuilderNet,59368252,98.95,60000000,0.037,0.01684,0.002215,11.62,49,66,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884349,14118473,2026-04-15T09:34:59+00:00,1776245699,16 hrs ago,57600,5,24,65,quasarbuilder,3076514,5.13,60000000,0.041,0.0001,0.000129,56.21,49,65,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884350,14118474,2026-04-15T09:35:11+00:00,1776245711,16 hrs ago,57600,0,0,69,Titan Builder,9777865,16.31,59941408,0.037,0.01385,0.000364,2.56,49,64,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884351,14118475,2026-04-15T09:35:23+00:00,1776245723,16 hrs ago,57600,6,29,242,Titan Builder,59602922,99.34,59999943,0.034,0.01598,0.002029,11.26,49,63,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884352,14118476,2026-04-15T09:35:35+00:00,1776245735,16 hrs ago,57600,6,29,853,Titan Builder,59986295,99.98,60000000,0.038,0.01752,0.002294,11.58,49,62,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884353,14118477,2026-04-15T09:35:47+00:00,1776245747,16 hrs ago,57600,1,5,370,BuilderNet,39961028,66.6,60000000,0.043,0.01419,0.001719,10.8,49,61,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884354,14118478,2026-04-15T09:35:59+00:00,1776245759,16 hrs ago,57600,0,0,172,quasarbuilder,14395086,23.99,60000000,0.044,0.00307,0.000645,17.34,49,60,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884355,14118479,2026-04-15T09:36:11+00:00,1776245771,16 hrs ago,57600,11,52,477,BuilderNet,47531836,79.22,60000000,0.041,0.01824,0.001991,9.84,49,59,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884356,14118480,2026-04-15T09:36:23+00:00,1776245783,16 hrs ago,57600,1,5,128,quasarbuilder,12511671,20.87,59941408,0.044,0.00427,0.000563,11.62,49,58,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884357,14118481,2026-04-15T09:36:35+00:00,1776245795,16 hrs ago,57600,0,0,29,quasarbuilder,2690999,4.49,59999943,0.041,0.00202,0.000112,5.26,49,57,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884358,14118482,2026-04-15T09:36:47+00:00,1776245807,16 hrs ago,57600,0,0,231,Titan Builder,59991791,99.99,60000000,0.036,0.01198,0.002216,15.6,49,56,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884359,14118483,2026-04-15T09:36:59+00:00,1776245819,16 hrs ago,57600,0,0,392,quasarbuilder,24010620,40.02,60000000,0.041,0.00252,0.000998,28.29,49,55,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884360,14118484,2026-04-15T09:37:11+00:00,1776245831,16 hrs ago,57600,10,48,337,Titan Builder,46469235,77.45,60000000,0.04,0.01736,0.001883,9.78,49,54,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884361,14118485,2026-04-15T09:37:23+00:00,1776245843,16 hrs ago,57600,2,10,476,Titan Builder,40319582,67.2,60000000,0.043,0.01037,0.001746,14.4,49,53,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884362,14118486,2026-04-15T09:37:35+00:00,1776245855,16 hrs ago,57600,0,0,251,quasarbuilder,16358181,27.26,60000000,0.045,0.0049,0.000739,13.1,49,52,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884363,14118487,2026-04-15T09:37:47+00:00,1776245867,16 hrs ago,57600,0,0,29,quasarbuilder,4467846,7.45,60000000,0.042,0.00145,0.00019,11.56,49,51,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884364,14118488,2026-04-15T09:37:59+00:00,1776245879,16 hrs ago,57600,5,24,34,quasarbuilder,3098900,5.16,60000000,0.038,0.00337,0.000118,3.38,49,50,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884365,14118489,2026-04-15T09:38:11+00:00,1776245891,16 hrs ago,57600,10,48,768,Titan Builder,58004855,96.77,59941408,0.033,0.02523,0.00196,7.21,49,49,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884366,14118490,2026-04-15T09:38:23+00:00,1776245903,16 hrs ago,57600,0,0,267,quasarbuilder,32695072,54.49,59999943,0.037,0.00201,0.001234,37.98,49,48,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884367,14118491,2026-04-15T09:38:35+00:00,1776245915,16 hrs ago,57600,7,33,353,Titan Builder,53145151,88.58,60000000,0.038,0.01318,0.002029,13.34,49,47,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884368,14118492,2026-04-15T09:38:47+00:00,1776245927,16 hrs ago,57600,1,5,261,quasarbuilder,27564913,45.94,60000000,0.041,0.00611,0.001154,15.87,49,46,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884369,14118493,2026-04-15T09:38:59+00:00,1776245939,16 hrs ago,57600,0,0,302,BuilderNet,42421263,70.7,60000000,0.041,0.00945,0.001758,15.68,49,45,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884370,14118494,2026-04-15T09:39:11+00:00,1776245951,16 hrs ago,57600,5,24,228,Titan Builder,23435927,39.06,60000000,0.043,0.01127,0.001021,8.3,49,44,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884371,14118495,2026-04-15T09:39:23+00:00,1776245963,16 hrs ago,57600,0,0,61,quasarbuilder,5653096,9.42,60000000,0.042,0.00105,0.00024,18.48,49,43,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884372,14118496,2026-04-15T09:39:35+00:00,1776245975,16 hrs ago,57600,1,5,357,0xee6d...75d,50942634,84.9,60000000,0.038,0.00456,0.00194,29.83,49,42,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884373,14118497,2026-04-15T09:39:47+00:00,1776245987,16 hrs ago,57600,5,24,168,*zoëtrope.eth,8825051,14.71,60000000,0.041,0.00281,0.000365,11.49,49,41,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884374,14118498,2026-04-15T09:39:59+00:00,1776245999,16 hrs ago,57600,5,24,244,Titan Builder,49271256,82.12,60000000,0.037,0.0127,0.00186,12.77,49,40,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884375,14118499,2026-04-15T09:40:11+00:00,1776246011,16 hrs ago,57600,0,0,19,quasarbuilder,3643568,6.07,60000000,0.04,0.00175,0.000149,7.8,49,39,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884376,14118500,2026-04-15T09:40:23+00:00,1776246023,16 hrs ago,57600,6,29,94,quasarbuilder,5364508,8.94,60000000,0.036,0.00651,0.000195,2.9,49,38,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884377,14118501,2026-04-15T09:40:35+00:00,1776246035,16 hrs ago,57600,10,48,291,Titan Builder,59723728,99.54,60000000,0.032,0.01725,0.001946,10.13,49,37,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884378,14118502,2026-04-15T09:40:47+00:00,1776246047,16 hrs ago,57600,1,5,577,quasarbuilder,37849939,63.08,60000000,0.036,0.00458,0.001386,23.23,49,36,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884379,14118503,2026-04-15T09:40:59+00:00,1776246059,16 hrs ago,57600,0,0,88,quasarbuilder,5566896,9.28,60000000,0.037,0.00586,0.00021,3.46,49,35,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884380,14118504,2026-04-15T09:41:11+00:00,1776246071,16 hrs ago,57600,5,24,333,Titan Builder,59987438,99.98,60000000,0.033,0.02405,0.002037,7.81,49,34,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
24884381,14118505,2026-04-15T09:41:23+00:00,1776246083,16 hrs ago,57600,6,29,285,quasarbuilder,23684509,39.47,60000000,0.038,0.00619,0.000905,12.74,49,33,https://etherscan.io/blocks?ps=100&p=49,2026-04-16T01:51:07+00:00
