block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc,congestion_ratio,rolling_avg_txn_5,rolling_avg_txn_20,rolling_avg_gas_used_5,rolling_avg_gas_used_20,rolling_avg_base_fee_5,rolling_avg_base_fee_20,rolling_avg_congestion_5,rolling_avg_congestion_20,txn_change_1,gas_used_change_1,base_fee_change_1,txn_volatility_20,gas_used_volatility_20,base_fee_volatility_20,short_term_congestion_indicator,congestion_proxy_1h,congestion_proxy_24h,congestion_proxy_1h_window_blocks,congestion_proxy_24h_window_blocks,congestion_flag_high,congestion_flag_low,congestion_level,one_hour_high_congestion_flag,twenty_four_hour_high_congestion_flag,txn_momentum_5_20,gas_used_momentum_5_20,base_fee_momentum_5_20,congestion_momentum_5_20,utilization_trend_20,gas_used_to_recent_avg,txn_to_recent_avg,base_fee_to_recent_avg,base_fee_spike_flag,gas_used_spike_flag,txn_spike_flag,recent_reward_avg_20,recent_burnt_fees_avg_20,block_interval_seconds,hour_utc,day_of_week_utc,is_weekend_utc,target_next_block_number,target_next_gas_used,target_next_base_fee_gwei,target_next_congestion_ratio,target_next_congestion_flag_high
24886724,14120854,2026-04-15T17:31:11+00:00,1776274271,8 hrs ago,28800,0,0,96,quasarbuilder,11401546,19,60000000,0.202,0.0057,0.002311,28.82,25,88,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.1900257667,224,264.8,20799313.6,29265507.4,0.2108,0.21935,0.3466552267,0.4877935231,-149,-10056628,-0.008,154.3983808,14698302.65,0.01455085908,0,0.5081808114,0.5083579713,300,2511,0,1,low,0,0,-40.8,-8466193.8,-0.00855,-0.1411382965,-0.2977677565,0.3895898965,0.3625377644,0.920902667,0,0,0,0.02989,0.00636435,12,17,2,0,24886725,20207658,0.186,0.3367943,0
24886725,14120855,2026-04-15T17:31:23+00:00,1776274283,8 hrs ago,28800,5,24,360,0xba56...95d,20207658,33.68,60000000,0.186,0.00316,0.003778,54.43,25,87,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3367943,271.2,263.5,23186182.2,28528565.85,0.2024,0.21835,0.38643637,0.475511081,264,8806112,-0.016,153.4791517,14764334.47,0.01604454736,0,0.5084513638,0.5082896737,300,2512,0,1,low,0,0,7.7,-5342383.65,-0.01595,-0.08907471097,-0.138716781,0.7083306643,1.366223909,0.8518433707,0,0,0,0.029214,0.00619265,12,17,2,0,24886726,41684671,0.179,0.6947445167,0
24886726,14120856,2026-04-15T17:31:35+00:00,1776274295,8 hrs ago,28800,0,0,318,Titan Builder,41684671,69.47,60000000,0.179,0.02327,0.007476,24.31,25,86,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6947445167,271.8,271.9,25529766.2,29136929.4,0.1968,0.2168,0.4254961033,0.4856263591,-42,21477013,-0.007,151.623514,15040636.01,0.01813725448,0,0.5076319528,0.5083638698,300,2513,0,0,medium,0,0,-0.1,-3607163.2,-0.02,-0.06013025581,0.2091181575,1.430647356,1.169547628,0.8256457565,0,1,0,0.0171965,0.0062556,12,17,2,0,24886727,27644356,0.188,0.4607392667,0
24886727,14120857,2026-04-15T17:31:47+00:00,1776274307,8 hrs ago,28800,6,29,297,BuilderNet,27644356,46.07,60000000,0.188,0.00944,0.005199,35.5,25,85,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4607392667,263.2,267.65,24479281,27786016.3,0.193,0.2157,0.4079880167,0.4631109677,-21,-14040315,0.009,149.6563647,13853848.39,0.01915489494,0,0.5078962855,0.508344926,300,2514,0,0,medium,0,0,-4.45,-3306735.3,-0.0227,-0.05512295104,-0.002371701044,0.9949017413,1.109658136,0.8715808994,0,0,0,0.0144735,0.00594095,12,17,2,0,24886728,58463967,0.186,0.97439945,1
24886728,14120858,2026-04-15T17:31:59+00:00,1776274319,8 hrs ago,28800,2,10,257,BuilderNet,58463967,97.44,60000000,0.186,0.01359,0.010888,44.47,25,84,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.97439945,265.6,274.05,31880439.6,29574711.75,0.1882,0.21345,0.53134066,0.4929225585,-40,30819611,-0.002,146.2892597,15313003.53,0.0198556667,0,0.5098008012,0.508530236,300,2515,1,0,high,0,0,-8.45,2305727.85,-0.02525,0.03841810146,0.4814768915,1.976822885,0.9377850757,0.871398454,0,1,0,0.0134325,0.0062223,12,17,2,0,24886729,27387668,0.208,0.4564611333,0
24886729,14120859,2026-04-15T17:32:11+00:00,1776274331,8 hrs ago,28800,1,5,180,BuilderNet,27387668,45.65,60000000,0.208,0.00927,0.005705,38.09,25,83,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4564611333,282.4,280.7,35077664,30290124.9,0.1894,0.21265,0.5846277333,0.5048354569,-77,-31076299,0.022,138.6398572,14852968.12,0.01973645105,0,0.5098945857,0.5085095408,300,2516,0,0,medium,0,0,1.7,4787539.1,-0.02325,0.07979227642,-0.04837432358,0.9041781138,0.6412540078,0.9781330825,0,0,0,0.013873,0.00636055,12,17,2,0,24886730,33190131,0.206,0.55316885,0
24886730,14120860,2026-04-15T17:32:23+00:00,1776274343,8 hrs ago,28800,8,38,214,Titan Builder,33190131,55.32,60000000,0.206,0.01286,0.006839,34.72,25,82,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.55316885,253.2,265.9,37674158.6,29302662.55,0.1934,0.21255,0.6279026433,0.4883777092,34,5802463,-0.002,128.8234839,13942978.47,0.01976480458,0,0.5094093133,0.5085272839,300,2517,0,0,medium,0,0,-12.7,8371496.05,-0.01915,0.1395249342,0.06479114083,1.132666048,0.8048138398,0.9691837215,0,0,0,0.012879,0.00614945,12,17,2,0,24886731,14388490,0.208,0.2398081667,0
24886731,14120861,2026-04-15T17:32:35+00:00,1776274355,8 hrs ago,28800,0,0,155,quasarbuilder,14388490,23.98,60000000,0.208,0.0048,0.003004,38.47,25,81,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.2398081667,220.6,253.95,32214922.4,27473446.25,0.1992,0.21155,0.5369153733,0.4578907708,-59,-18801641,0.002,127.4642989,13367964.16,0.01946143623,0,0.5080074127,0.5084205646,300,2518,0,1,low,0,0,-33.35,4741476.15,-0.01235,0.0790246025,-0.2180826042,0.5237235209,0.6103563694,0.9832190971,0,0,0,0.012215,0.00571625,12,17,2,0,24886732,36140890,0.195,0.6023481667,0
24886732,14120862,2026-04-15T17:32:47+00:00,1776274367,8 hrs ago,28800,0,0,379,BuilderNet,36140890,60.23,60000000,0.195,0.01869,0.007055,27.4,25,80,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6023481667,237,259.35,33914229.2,27796121.25,0.2006,0.2089,0.5652371533,0.4632686875,224,21752400,-0.013,130.3277695,13494795.23,0.01786029115,0,0.5072530275,0.5084578523,300,2519,0,0,medium,0,0,-22.35,6118107.95,-0.0083,0.1019684658,0.1390794792,1.300213425,1.461345672,0.9334609861,0,1,0,0.01117,0.0056995,12,17,2,0,24886733,21929408,0.2,0.3654901333,0
24886733,14120863,2026-04-15T17:32:59+00:00,1776274379,8 hrs ago,28800,0,0,252,BuilderNet,21929408,36.55,60000000,0.2,0.01163,0.00439,27.4,25,79,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3654901333,236,264.95,26607317.4,27937173.85,0.2034,0.2065,0.44345529,0.4656195642,-127,-14211482,0.005,127.4537073,13417773.87,0.01551612065,0,0.5069319162,0.508401119,300,2520,0,1,low,0,0,-28.95,-1329856.45,-0.0031,-0.02216427417,-0.1001294308,0.7849544166,0.9511228534,0.9685230024,0,0,0,0.0108875,0.0056815,12,17,2,0,24886734,44775677,0.193,0.7462612833,0
24886734,14120864,2026-04-15T17:33:11+00:00,1776274391,8 hrs ago,28800,0,0,314,BuilderNet,44775677,74.63,60000000,0.193,0.02064,0.008663,29.56,25,78,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.7462612833,262.8,270.35,30084919.2,28760074.55,0.2004,0.2043,0.50141532,0.4793345758,62,22846269,-0.007,127.1291764,13911470.47,0.01408935769,0,0.507438488,0.5084954705,300,2521,0,0,medium,0,0,-7.55,1324844.65,-0.0039,0.02208074417,0.2669267075,1.556869295,1.16145737,0.9446891826,0,1,0,0.011334,0.00577865,12,17,2,0,24886735,35684546,0.205,0.5947424333,0
24886735,14120865,2026-04-15T17:33:23+00:00,1776274403,8 hrs ago,28800,5,24,244,BuilderNet,35684546,59.47,60000000,0.205,0.01624,0.007329,31.09,25,77,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.5947424333,268.8,277.35,30583802.2,29855778.35,0.2002,0.2028,0.5097300367,0.4975963058,-70,-9091131,0.012,121.5069031,13545901.48,0.01221310771,0,0.5077785475,0.5085296684,300,2522,0,0,medium,0,0,-8.55,728023.85,-0.0026,0.01213373083,0.0971461275,1.195230805,0.8797548224,1.010848126,0,0,0,0.011699,0.00598285,12,17,2,0,24886736,26840761,0.21,0.4473460167,0
24886736,14120866,2026-04-15T17:33:35+00:00,1776274415,8 hrs ago,28800,0,0,266,BuilderNet,26840761,44.73,60000000,0.21,0.00934,0.005643,37.65,25,76,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4473460167,291,287.45,33074256.4,30927529.45,0.2006,0.20235,0.5512376067,0.5154588242,22,-8843785,0.005,111.3213704,12365560.72,0.01176552166,0,0.5073332242,0.508505418,300,2523,0,0,medium,0,0,3.55,2146726.95,-0.00175,0.0357787825,-0.0681128075,0.8678598478,0.9253783267,1.037805782,0,0,0,0.0119735,0.0062056,12,17,2,0,24886737,32155671,0.207,0.53592785,0
24886737,14120867,2026-04-15T17:33:47+00:00,1776274427,8 hrs ago,28800,9,43,319,Titan Builder,32155671,53.59,60000000,0.207,0.03116,0.006672,17.63,25,75,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.53592785,279,273.6,32277212.6,30098930.2,0.203,0.20285,0.5379535433,0.5016488367,53,5314910,-0.003,86.54617265,11681340.1,0.01173999574,0,0.5073327404,0.5085162827,300,2524,0,0,medium,0,0,5.4,2178282.4,0.00015,0.03630470667,0.03427901333,1.068332688,1.165935673,1.020458467,0,0,0,0.0129375,0.00605875,12,17,2,0,24886738,20717947,0.209,0.3452991167,0
24886738,14120868,2026-04-15T17:33:59+00:00,1776274439,8 hrs ago,28800,0,0,253,quasarbuilder,20717947,34.53,60000000,0.209,0.00861,0.004337,33.49,25,74,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3452991167,279.2,268.8,32034920.4,29205523.45,0.2048,0.2027,0.53391534,0.4867587242,-66,-11437724,0.002,84.87732324,11681356.33,0.01164087626,0,0.5070305902,0.5084516422,300,2525,0,1,low,0,0,10.4,2829396.95,0.0021,0.04715661583,-0.1414596075,0.7093845462,0.9412202381,1.031080414,0,0,0,0.0124185,0.00586545,12,17,2,0,24886739,26736866,0.201,0.4456144333,0
24886739,14120869,2026-04-15T17:34:11+00:00,1776274451,8 hrs ago,28800,12,57,277,quasarbuilder,26736866,44.56,60000000,0.201,0.01025,0.005381,34.41,25,73,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4456144333,271.8,260.25,28427158.2,28597263.75,0.2064,0.20175,0.47378597,0.4766210625,24,6018919,-0.008,74.35581685,11475525.19,0.0109447476,0,0.5074411674,0.5084267661,300,2526,0,0,medium,0,0,11.55,-170105.55,0.00465,-0.0028350925,-0.03100662917,0.9349449036,1.064361191,0.9962825279,0,0,0,0.012151,0.0057062,12,17,2,0,24886740,38427122,0.198,0.6404520333,0
24886740,14120870,2026-04-15T17:34:23+00:00,1776274463,8 hrs ago,28800,8,38,280,Titan Builder,38427122,64.05,60000000,0.198,0.00943,0.007628,44.71,25,72,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6404520333,279,268.05,28975673.4,30104954.1,0.205,0.20025,0.48292789,0.501749235,3,11690256,-0.003,67.52220005,10657988.05,0.009153551223,0,0.5077635744,0.5084790119,300,2527,0,0,medium,0,0,10.95,-1129280.7,0.00475,-0.018821345,0.1387027983,1.276438485,1.044581235,0.9887640449,0,1,0,0.0124985,0.00599315,12,17,2,0,24886741,31997819,0.205,0.5332969833,0
24886741,14120871,2026-04-15T17:34:35+00:00,1776274475,8 hrs ago,28800,1,5,224,quasarbuilder,31997819,53.33,60000000,0.205,0.01291,0.006575,33.73,25,71,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.5332969833,270.6,263.5,30007085,30206507.5,0.204,0.20015,0.5001180833,0.5034417917,-56,-6429303,0.007,67.27072171,10665860.86,0.009089966997,0,0.5078706304,0.5084888292,300,2528,0,0,medium,0,0,7.1,-199422.5,0.00385,-0.003323708333,0.02985519167,1.059302172,0.8500948767,1.024231826,0,0,0,0.012679,0.0060107,12,17,2,0,24886742,13171920,0.207,0.219532,0
24886742,14120872,2026-04-15T17:34:47+00:00,1776274487,8 hrs ago,28800,1,5,79,Titan Builder,13171920,21.95,60000000,0.207,0.06924,0.002729,3.79,25,70,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.219532,222.6,250.45,26210334.8,29220264.4,0.204,0.20015,0.4368389133,0.4870044067,-145,-18825899,0.002,75.92395867,11266538.61,0.009089966997,0,0.507118124,0.5083745718,300,2529,0,1,low,0,0,-27.85,-3009929.6,0.00385,-0.05016549333,-0.2674724067,0.4507803153,0.315432222,1.034224332,0,0,0,0.015448,0.0058056,12,17,2,0,24886743,26494300,0.192,0.4415716667,0
24886743,14120873,2026-04-15T17:34:59+00:00,1776274499,8 hrs ago,28800,1,5,234,Titan Builder,26494300,44.16,60000000,0.192,0.03112,0.005105,14.09,25,69,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4415716667,218.8,249.9,27365605.4,29472070.7,0.2006,0.19925,0.4560934233,0.4912011783,155,13322380,-0.015,76.00124999,11145874.91,0.008960329235,0,0.5067507888,0.5083481675,300,2530,0,0,medium,0,0,-31.1,-2106465.3,0.00135,-0.035107755,-0.04962951167,0.8989629629,0.9363745498,0.9636135508,0,0,0,0.0165675,0.00583535,12,17,2,0,24886744,59932320,0.189,0.998872,1
24886744,14120874,2026-04-15T17:35:11+00:00,1776274511,8 hrs ago,28800,5,24,192,Titan Builder,59932320,99.89,60000000,0.189,0.00881,0.011378,56.34,25,68,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.998872,201.8,254.7,34004696.2,31898609.4,0.1982,0.1986,0.5667449367,0.53164349,-42,33438020,-0.003,68.82230743,12182224.09,0.009205433178,0,0.508562247,0.5085419738,300,2531,1,0,high,0,0,-52.9,2106086.8,-0.0004,0.03510144667,0.46722851,1.878838016,0.753828033,0.9516616314,0,1,0,0.016723,0.0062887,12,17,2,0,24886745,18533394,0.213,0.3088899,0
24886745,14120875,2026-04-15T17:35:23+00:00,1776274523,8 hrs ago,28800,3,14,210,quasarbuilder,18533394,30.89,60000000,0.213,0.00335,0.003957,54.14,25,67,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3088899,187.8,247.2,30025950.6,31814896.2,0.2012,0.19995,0.50043251,0.53024827,18,-41398926,0.024,65.00584589,12267726.27,0.009238371069,0,0.507474855,0.5084631223,300,2532,0,1,low,0,0,-59.4,-1788945.6,0.00125,-0.02981576,-0.22135837,0.5825382514,0.8495145631,1.065266317,0,0,0,0.0167325,0.00629765,12,17,2,0,24886746,32935309,0.203,0.5489218167,0
24886746,14120876,2026-04-15T17:35:35+00:00,1776274535,8 hrs ago,28800,6,29,337,Titan Builder,32935309,54.89,60000000,0.203,0.014,0.006697,32.35,25,66,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.5489218167,210.4,248.15,30213448.6,31377428.1,0.2008,0.20115,0.5035574767,0.522957135,127,14401915,-0.01,66.16213041,12062249.91,0.007901107517,0,0.5074163051,0.5084790949,300,2533,0,0,medium,0,0,-37.75,-1163979.5,-0.00035,-0.01939965833,0.02596468167,1.049649732,1.358049567,1.009197117,0,0,0,0.016269,0.0062587,12,17,2,0,24886747,25363069,0.205,0.4227178167,0
24886747,14120877,2026-04-15T17:35:47+00:00,1776274547,8 hrs ago,28800,6,29,233,Titan Builder,25363069,42.27,60000000,0.205,0.00987,0.00522,34.58,25,65,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.4227178167,241.2,244.95,32651678.4,31263363.75,0.2004,0.202,0.54419464,0.5210560625,-104,-7572240,0.002,65.26367673,12107712.28,0.007334848328,0,0.5086132629,0.5084452507,300,2534,0,0,medium,0,0,-3.75,1388314.65,-0.0016,0.0231385775,-0.09833824583,0.811271276,0.9512145336,1.014851485,0,0,0,0.0162905,0.00625975,12,17,2,0,24886748,3900165,0.201,0.06500275,0
24886748,14120878,2026-04-15T17:35:59+00:00,1776274559,8 hrs ago,28800,0,0,61,MEV Builder: 0x7e2...D05,3900165,6.5,60000000,0.201,0.00195,0.000787,28.73,25,64,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.06500275,206.6,235.15,28132851.4,28535173.65,0.2022,0.20275,0.4688808567,0.4755862275,-172,-21462904,-0.004,76.47174315,11815128.73,0.006362978862,0,0.5063957124,0.5082703227,300,2535,0,1,low,0,0,-28.55,-402322.25,-0.00055,-0.006705370833,-0.4105834775,0.1366792103,0.2594088879,0.9913686806,0,0,0,0.0157085,0.0057547,12,17,2,0,24886749,39111407,0.179,0.6524939654,0
24886749,14120879,2026-04-15T17:36:11+00:00,1776274571,8 hrs ago,28800,0,0,263,Titan Builder,39111407,65.25,59941408,0.179,0.01663,0.007036,29.72,25,63,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6524939654,220.8,239.3,23968668.8,29121360.6,0.2002,0.2013,0.3996052498,0.4853878691,202,35211242,-0.022,75.61355699,12032483.07,0.008075270893,0,0.5074502014,0.5083271932,300,2536,0,0,medium,0,0,-18.5,-5152691.8,-0.0011,-0.08578261935,0.1671060963,1.343048752,1.099038863,0.8892200695,0,1,0,0.0160765,0.00582125,12,17,2,0,24886750,15592250,0.186,0.2598710802,0
24886750,14120880,2026-04-15T17:36:23+00:00,1776274583,8 hrs ago,28800,0,0,181,MEV Builder: 0xd87f...d96,15592250,25.99,59999943,0.186,0.00329,0.002912,46.91,25,62,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.2598710802,215,237.65,23380440,28241466.55,0.1948,0.2003,0.3898014858,0.4707229806,-82,-23519157,0.007,76.50246728,12342225.58,0.008649277426,0,0.5056544065,0.5082292602,300,2537,0,1,low,0,0,-22.65,-4861026.55,-0.0055,-0.08092149482,-0.2108519004,0.5521048269,0.7616242373,0.9286070894,0,0,0,0.015598,0.0056249,12,17,2,0,24886751,40872802,0.175,0.6812133667,0
24886751,14120881,2026-04-15T17:36:35+00:00,1776274595,8 hrs ago,28800,3,14,410,Titan Builder,40872802,68.12,60000000,0.175,0.01425,0.007175,33.48,25,61,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6812133667,229.6,250.4,24967938.6,29565682.15,0.1892,0.19865,0.4162597958,0.4927932406,229,25280552,-0.011,82.66643817,12204887.1,0.01005621698,0,0.506280076,0.5082974178,300,2538,0,0,medium,0,0,-20.8,-4597743.55,-0.00945,-0.07653344482,0.1884201261,1.382440689,1.637380192,0.8809463881,0,1,1,0.0160705,0.00583345,12,17,2,0,24886752,20099272,0.183,0.3349878667,0
24886752,14120882,2026-04-15T17:36:47+00:00,1776274607,8 hrs ago,28800,5,24,173,Titan Builder,20099272,33.5,60000000,0.183,0.01535,0.003688,19.36,25,60,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3349878667,217.6,240.1,23915179.2,28763601.25,0.1848,0.19805,0.3987138058,0.4794252256,-237,-20773530,0.008,78.74192022,12273341.58,0.01059941036,0,0.5051491895,0.5082291589,300,2539,0,1,low,0,0,-22.5,-4848422.05,-0.01325,-0.08071141982,-0.1444373589,0.6987745319,0.7205331112,0.9240090886,0,0,0,0.0159035,0.0056651,12,17,2,0,24886753,16466195,0.175,0.2744365833,0
24886753,14120883,2026-04-15T17:36:59+00:00,1776274619,8 hrs ago,28800,6,29,298,mirasol.eth,16466195,27.44,60000000,0.175,0.0028,0.002897,50.81,25,59,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.2744365833,265,242.4,26428385.2,28490440.6,0.1796,0.1968,0.4406005725,0.4748725481,125,-3633077,-0.008,79.72164073,12481438.1,0.01171153278,0,0.5034715045,0.5081371145,300,2540,0,1,low,0,0,22.6,-2062055.4,-0.0172,-0.03427197565,-0.2004359648,0.5779550843,1.229372937,0.8892276423,0,0,0,0.015462,0.00559045,12,17,2,0,24886754,36845258,0.165,0.6140876333,0
24886754,14120884,2026-04-15T17:37:11+00:00,1776274631,8 hrs ago,28800,4,19,321,Titan Builder,36845258,61.41,60000000,0.165,0.0249,0.006116,19.72,25,58,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6140876333,276.6,242.75,25975155.4,28093919.65,0.1768,0.1954,0.432919306,0.4682638656,23,20379063,-0.01,80.04990631,12077200.44,0.01360294086,0,0.5041740414,0.5081788109,300,2541,0,0,medium,0,0,33.85,-2118764.25,-0.0186,-0.03534455957,0.1458237677,1.311502932,1.322348095,0.8444216991,0,1,0,0.015675,0.0054631,12,17,2,0,24886755,22405165,0.17,0.3734194167,0
24886755,14120885,2026-04-15T17:37:23+00:00,1776274643,8 hrs ago,28800,8,38,211,Titan Builder,22405165,37.34,60000000,0.17,0.01407,0.003825,21.37,25,57,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3734194167,282.6,241.1,27337738.4,27429950.6,0.1736,0.19365,0.4556289733,0.4571977148,-110,-14440093,0.005,80.3466863,12006462.08,0.01447851857,0,0.5041949943,0.5081257978,300,2542,0,1,low,0,0,41.5,-92212.2,-0.02005,-0.001568741449,-0.08377829812,0.8168139027,0.8751555371,0.8778724503,0,0,0,0.0155665,0.0052879,12,17,2,0,24886756,40742528,0.165,0.6790421333,0
24886756,14120886,2026-04-15T17:37:35+00:00,1776274655,8 hrs ago,28800,1,5,443,Titan Builder,40742528,67.9,60000000,0.165,0.01026,0.006736,39.62,25,56,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6790421333,289.2,249.95,27311683.6,28125038.95,0.1716,0.1914,0.4551947267,0.4687825206,232,18337363,-0.005,91.56662875,12349731.27,0.01523942256,0,0.5048152914,0.5081930083,300,2543,0,0,medium,0,0,39.25,-813355.35,-0.0198,-0.01358779395,0.2102596127,1.448621212,1.772354471,0.8620689655,0,1,1,0.0156125,0.00534255,12,17,2,0,24886757,31400364,0.172,0.5233394,0
24886757,14120887,2026-04-15T17:37:47+00:00,1776274667,8 hrs ago,28800,1,5,238,Titan Builder,31400364,52.33,60000000,0.172,0.01021,0.005424,34.68,25,55,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.5233394,302.2,245.9,29571902,28087273.6,0.1694,0.18965,0.4928650333,0.4681530981,-205,-9342164,0.007,90.20415733,12338497.65,0.01535667607,0,0.505254758,0.5081989621,300,2544,0,0,medium,0,0,56.3,1484628.4,-0.02025,0.02471193522,0.05518630188,1.117956995,0.9678731192,0.9069338255,0,0,0,0.014565,0.00528015,12,17,2,0,24886758,5455346,0.173,0.09092243333,0
24886758,14120888,2026-04-15T17:37:59+00:00,1776274679,8 hrs ago,28800,0,0,50,quasarbuilder,5455346,9.09,60000000,0.173,0.00206,0.000948,31.51,25,54,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.09092243333,252.6,235.75,27369732.2,27324143.55,0.169,0.18785,0.4561622033,0.4554342639,-188,-25945018,0.001,99.75012531,13211775.64,0.0150906428,0,0.5044815838,0.5080350027,300,2545,0,1,low,0,0,16.85,45588.65,-0.01885,0.0007279393841,-0.3645118306,0.1996529549,0.2120890774,0.9209475645,0,0,0,0.0142375,0.0051107,12,17,2,0,24886759,47639335,0.155,0.7939889167,0
24886759,14120889,2026-04-15T17:38:11+00:00,1776274691,8 hrs ago,28800,10,48,573,BuilderNet,47639335,79.4,60000000,0.155,0.01772,0.00743,29.54,25,53,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.7939889167,303,250.55,29528547.6,28369267,0.167,0.18555,0.49214246,0.4728529881,523,42183989,-0.018,123.8258757,13931146.32,0.01636299178,0,0.5059964761,0.5081473177,300,2546,0,0,medium,0,0,52.45,1159280.6,-0.01855,0.01928947188,0.3211359286,1.679258579,2.286968669,0.8353543519,0,1,1,0.014611,0.00521315,12,17,2,0,24886760,37057327,0.167,0.6176221167,0
24886760,14120890,2026-04-15T17:38:23+00:00,1776274703,8 hrs ago,28800,3,14,306,BuilderNet,37057327,61.76,60000000,0.167,0.00894,0.006205,40.96,25,52,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.6176221167,322,251.85,32458980,28300777.25,0.1664,0.184,0.540983,0.4717114923,-267,-10582008,0.012,124.2639429,13884820.63,0.01657709263,0,0.5063665621,0.5081902996,300,2547,0,0,medium,0,0,70.15,4158202.75,-0.0176,0.06927150772,0.1459106244,1.309410221,1.215008934,0.9076086957,0,1,0,0.0145865,0.005142,12,17,2,0,24886761,19548759,0.172,0.32581265,0
24886761,14120891,2026-04-15T17:38:35+00:00,1776274715,8 hrs ago,28800,5,24,229,quasarbuilder,19548759,32.58,60000000,0.172,0.01337,0.003369,20.13,25,51,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.32581265,279.2,252.1,28220226.2,27678324.25,0.1678,0.18235,0.4703371033,0.4613372756,-77,-17508568,0.005,124.2126805,13983822.14,0.0160383135,0,0.505676007,0.5081187228,300,2548,0,1,low,0,0,27.1,541901.95,-0.01455,0.008999827717,-0.1355246256,0.7062840519,0.9083696946,0.94324102,0,0,0,0.0146095,0.0049817,12,17,2,0,24886762,22913722,0.164,0.3818953667,0
24886762,14120892,2026-04-15T17:38:47+00:00,1776274727,8 hrs ago,28800,2,10,229,Titan Builder,22913722,38.19,60000000,0.164,0.01425,0.003777,20.95,25,50,https://etherscan.io/blocks?ps=100&p=25,2026-04-16T01:50:49+00:00,0.3818953667,277.4,259.6,26522897.8,28165414.35,0.1662,0.1802,0.4420482967,0.4694554439,0,3364963,-0.008,117.9026717,13635369.75,0.01546156525,0,0.5055938364,0.508069204,300,2549,0,1,low,0,0,17.8,-1642516.55,-0.014,-0.02740714728,-0.08756007728,0.8135410939,0.8821263482,0.910099889,0,0,0,0.01186,0.0050341,12,17,2,0,24886763,23407103,0.159,0.3901183833,0
